,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Lakeview USD #43 (District),,,,Lakeview USD #43 (School),9, ,,,12,14,5,15,12,,,,7,9, , ,,, ,, , ,, , ,83
,,,,,,,,,,,County Total,229,6,,,280,291,281,261,274,,,,290,287,281,278,,,307,,320,347,,277, ,"4,009"
,Rutland County,,,,,Addison Rutland SU,Benson,,,,Benson Village School,20, ,,,3,14,9,9,6,,,,9,10,13,12,,, ,, , ,, , ,105
,,,,,,,Castleton Hubbardton USD #42 (District),,,,Castleton Hubbardton USD #42 (School),23, ,,,55,34,37,40,41,,,,39,32,41,49,,, ,, , ,, , ,391
,,,,,,,Fair Haven,,,,Fair Haven Grade School,17, ,,,26,38,39,42,30,,,,37,31,38,39,,, ,, , ,, , ,337
,,,,,,,Fair Haven UHSD #16 (District),,,,Fair Haven UHSD #16 (School), , ,,, , , , , ,,,, , , , ,,,104,,126,94,,110, ,434
,,,,,,Bennington Rutland SU,Currier Memorial USD #23 (District),,,,Currier Memorial USD #23 (School),13, ,,,11,18,16,11,9,,,,12,14, , ,,, ,, , ,, , ,104
,,,,,,,Union School District #47,,,,Mettawee Community School USD #47,34, ,,,14,23,30,21,19,,,,30,19, , ,,, ,, , ,, , ,190
,,,,,,Rutland Central SU,Proctor,,,,Proctor Elementary School,8, ,,,19,23,29,16,21,,,,20,23, , ,,, ,, , ,, , ,159
,,,,,,,,,,,Proctor Junior/Senior High School, , ,,, , , , , ,,,, , ,22,19,,,28,,19,21,,26, ,135
,,,,,,,Rutland Town,,,,Rutland Town Elementary School,9, ,,,30,35,32,45,29,,,,48,35,42,51,,, ,, , ,, , ,356
,,,,,,,West Rutland,,,,West Rutland School,20, ,,,28,27,26,25,25,,,,25,26,27,24,,,24,,18,22,,29, ,346
,,,,,,Rutland City SD,Rutland City,,,,Rutland High School, , ,,, , , , , ,,,, , , , ,,,212,,203,214,,237,5,871
,,,,,,,,,,,Rutland Intermediate School, , ,,, , , ,149,164,,,,157,147, , ,,, ,, , ,, , ,617
,,,,,,,,,,,Rutland Middle School, , ,,, , , , , ,,,, , ,160,142,,, ,, , ,, , ,302
,,,,,,,,,,,Rutland Northeast Primary School,15, ,,,70,74,67, , ,,,, , , , ,,, ,, , ,, , ,226
,,,,,,,,,,,Rutland Northwest Primary School,34, ,,,77,79,67, , ,,,, , , , ,,, ,, , ,, , ,257
,,,,,,Rutland Northeast SU,Barstow Joint Contract District,,,,Barstow Memorial School,20, ,,,21,21,13,19,21,,,,13,27,29,36,,, ,, , ,, , ,220
,,,,,,,Brandon,,,,Neshobe School,65, ,,,42,50,55,58,43,,,,50,38, , ,,, ,, , ,, , ,401
,,,,,,,Otter Valley UHSD #8 (District),,,,Otter Valley UHSD #8 (School), , ,,, , , , , ,,,, , ,93,87,,,118,,88,65,,90, ,541
,,,,,,,Pittsford,,,,Lothrop School,38, ,,,27,28,29,30,34,,,,18,31, , ,,, ,, , ,, , ,235
,,,,,,,Sudbury,,,,Sudbury Country School, , ,,,8,6,4,4,1,,,,1,4, , ,,, ,, , ,, , ,28
,,,,,,Rutland South SU,Clarendon,,,,Clarendon Elementary School,14, ,,,28,19,23,20,29,,,,33,23, , ,,, ,, , ,, , ,189
,,,,,,,Mill River USD #40 (District),,,,Mill River USD #40 (School), , ,,, , , , , ,,,, , ,59,82,,,79,,99,108,,95, ,522
,,,,,,,Shrewsbury,,,,Shrewsbury Mountain School,16, ,,,7,7,11,9,8,,,,6,10, , ,,, ,, , ,, , ,74
,,,,,,,Wallingford,,,,Wallingford Village School,24, ,,,14,21,17,16,14,,,,17,17, , ,,, ,, , ,, , ,140
,,,,,,Rutland Southwest SU,Middletown Springs,,,,Middletown Springs Elementary School,14, ,,,11,9,8,9,5,,,,13,7, , ,,, ,, , ,, , ,76
,,,,,,,Poultney,,,,Poultney Elementary School,42, ,,,31,22,27,23,25,,,,27,21, , ,,, ,, , ,, , ,218
,,,,,,,,,,,Poultney High School, , ,,, , , , , ,,,, , ,38,33,,,40,,39,42,,31, ,223
,,,,,,,Tinmouth,,,,Tinmouth Elementary School,7, ,,,6,7,5,8,5,,,,5,9, , ,,, ,, , ,, , ,52
,,,,,,,Wells,,,,Wells Village School,6, ,,,11,12,11,9,9,,,,12,6, , ,,, ,, , ,, , ,76
,,,,,,Two Rivers SU,Mt Holly,,,,Mt Holly School,20, ,,,12,10,11,12,9,,,,8,11, , ,,, ,, , ,, , ,93
,,,,,,Windsor Central SU,Sherburne,,,,Killington Elementary School,17, ,,,8,8,12,7,16,,,,10,15, , ,,, ,, , ,, , ,93
,,,,,,,,,,,County Total,476, ,,,559,585,578,582,563,,,,590,556,562,574,,,605,,592,566,,618,5,"8,011"
,Washington County,,,,,Barre SU,Barre City,,,,Barre City Elementary/Middle School,113, ,,,90,110,88,96,81,,,,92,79,73,80,,, ,, , ,, , ,902
,,,,,,,Barre Town,,,,Barre Town Elementary School,83, ,,,69,89,78,83,89,,,,85,93,91,96,,, ,, , ,, , ,856
,,,,,,,Spaulding HSUD #41 (District),,,,Spaulding HSUD #41 (School), , ,,, , , , , ,,,, , , , ,,,223,,153,182,,171,3,732
,,,,,,Montpelier SD,Montpelier,,,,Main Street School, , ,,, , , , , ,,,, ,62,59,71,,, ,, , ,, , ,192
,,,,,,,,,,,Montpelier High School, , ,,, , , , , ,,,, , , , ,,,62,,53,83,,85,2,285
,,,,,,,,,,,Union Elementary School,64, ,,,81,83,73,80,66,,,,72, , , ,,, ,, , ,, , ,519
,,,,,,Orleans Southwest SU,Woodbury,,,,Woodbury Elementary School,6, ,,,10,8,2,5,8,,,,8,8, , ,,, ,, , ,, , ,55
,,,,,,Washington Central SU,Berlin,,,,Berlin Elementary School,22, ,,,33,26,24,22,22,,,,31,33, , ,,, ,, , ,, , ,213
,,,,,,,Calais,,,,Calais Elementary School,20, ,,,16,16,18,14,18,,,,23,8, , ,,, ,, , ,, , ,133
,,,,,,,East Montpelier,,,,East Montpelier Elementary School,21, ,,,26,18,27,26,35,,,,29,36, , ,,, ,, , ,, , ,218
,,,,,,,Middlesex,,,,Rumney School (Middlesex),23, ,,,14,26,16,35,20,,,,21,21, , ,,, ,, , ,, , ,176
,,,,,,,U32 High School UHSD #32 (District),,,,U32 High School UHSD #32 (School), , ,,, , , , , ,,,, , ,109,130,,,131,,152,131,,128, ,781
,,,,,,,Worcester,,,,Doty Memorial School,17, ,,,10,8,10,10,7,,,,7,9, , ,,, ,, , ,, , ,78
,,,,,,Washington Northeast SU,Cabot,,,,Cabot School,11, ,,,11,12,16,16,13,,,,9,8,13,10,,,15,,16,16,,16, ,182
,,,,,,,Twinfield USD #33 (District),,,,Twinfield USD #33 (School),27, ,,,33,31,24,25,26,,,,27,44,28,28,,,37,,24,25,,27, ,406
,,,,,,Washington South SU,Northfield,,,,Northfield Elementary School,42, ,,,38,36,44,43,51,,,,43, , , ,,, ,, , ,, , ,297
,,,,,,,,,,,Northfield Middle/High School, , ,,, , , , , ,,,, ,39,51,51,,,35,,42,48,,42, ,308
,,,,,,,Roxbury,,,,Roxbury Village School,11, ,,,8,2,5,7,3,,,,4,1, , ,,, ,, , ,, , ,41
,,,,,,Washington West SU,Duxbury/Waterbury Union #45,,,,Crossett Brook Middle USD #45, , ,,, , , , , ,,,,60,62,71,71,,, ,, , ,, , ,264
,,,,,,,,,,,Thatcher Brook Primary USD #45,88, ,,,69,78,65,72,71,,,, , , , ,,, ,, , ,, , ,443
,,,,,,,Fayston,,,,Fayston Elementary School,19, ,,,12,12,14,11,20,,,,15,17, , ,,, ,, , ,, , ,120
,,,,,,,Harwood UHSD #19 (District),,,,Harwood UHSD #19 (School), , ,,, , , , , ,,,, , , , ,,,139,,135,112,,155,2,543
,,,,,,,,,,,Harwood Union Middle UHSD #19, , ,,, , , , , ,,,, , ,61,74,,, ,, , ,, , ,135
,,,,,,,Moretown,,,,Moretown Elementary School,26, ,,,12,13,13,15,14,,,,13,11, , ,,, ,, , ,, , ,117
,,,,,,,Waitsfield,,,,Waitsfield Elementary School,14, ,,,20,15,18,19,16,,,,26,27, , ,,, ,, , ,, , ,155
,,,,,,,Warren,,,,Warren Elementary School,31, ,,,13,20,27,18,25,,,,23,26, , ,,, ,, , ,, , ,183
,,,,,,,,,,,County Total,638, ,,,565,603,562,597,585,,,,588,584,556,611,,,642,,575,597,,624,7,"8,334"
,Windham County,,,,,Windham Central SU,Brookline/Newfane Joint Contract,,,,Newbrook Elementary School,20, ,,,11,19,20,19,21,,,,18,17, , ,,, ,, , ,, , ,145
,,,,,,,Dover,,,,Dover Elementary School,18, ,,,11,14,11,11,10,,,,13,8, , ,,, ,, , ,, , ,96
,,,,,,,Jamaica,,,,Jamaica Village School,8, ,,,6,9,8,6,8,,,,9,11, , ,,, ,, , ,, , ,65
,,,,,,,Leland and Gray UHSD #34 (District),,,,Leland and Gray UHSD #34 (School), , ,,, , , , , ,,,, , ,67,52,,,69,,65,57,,52, ,362
,,,,,,,Marlboro,,,,Marlboro Elementary School,11, ,,,8,9,9,5,14,,,,10,10,14,8,,, ,, , ,, , ,98
,,,,,,,Townshend,,,,Townshend Village School,10, ,,,11,8,8,8,13,,,,10,8, , ,,, ,, , ,, , ,76
,,,,,,,Wardsboro,,,,Wardsboro Central School,9, ,,,7,13,6,6,8,,,,3,9, , ,,, ,, , ,, , ,61
,,,,,,,Windham,,,,Windham Elementary School,2, ,,,4,3,2,3,1,,,,1,1, , ,,, ,, , ,, , ,17
,,,,,,Windham Northeast SU,Athens/Grafton Contract School District,,,,Grafton Elementary School,7, ,,,12,10,17,17,8,,,,12,8, , ,,, ,, , ,, , ,91
,,,,,,,Bellows Falls UHSD #27 (District),,,,Bellows Falls UHSD #27 (School), , ,,, , , , , ,,,, , , , ,,,96,,111,66,,68, ,341
,,,,,,,Rockingham,,,,Bellows Falls Middle School, , ,,, , , , , ,,,,39,61,72,66,,, ,, , ,, , ,238
,,,,,,,,,,,Rockingham Central Elementary,69, ,,,38,39,38,34,33,,,, , , , ,,, ,, , ,, , ,251
,,,,,,,,,,,Saxtons River Elementary School,8, ,,,20,14,22,17,19,,,,19, , , ,,, ,, , ,, , ,119
,,,,,,,Westminster,,,,Westminster Schools,46, ,,,31,32,31,16,18,,,,31,20, , ,,, ,, , ,, , ,225
,,,,,,Windham Southeast SU,Brattleboro,,,,Academy School, , ,,,59,63,54,54,53,,,,60,57, , ,,, ,, , ,, , ,400
,,,,,,,,,,,Green Street School, , ,,,41,40,31,26,36,,,,36,38, , ,,, ,, , ,, , ,248
,,,,,,,,,,,Oak Grove School,156, ,,,19,22,16,13,18,,,,14,16, , ,,, ,, , ,, , ,274
,,,,,,,Brattleboro UHSD #6 (District),,,,Bratt Area Middle School UHSD #6, , ,,, , , , , ,,,, , ,124,131,,, ,, , ,, , ,255
,,,,,,,,,,,Brattleboro UHSD #6 (School), , ,,, , , , , ,,,, , , , ,,,200,,195,232,,194, ,821
,,,,,,,Dummerston,,,,Dummerston Schools,19, ,,,16,17,19,17,16,,,,18,18,15,15,,, ,, , ,, , ,170
,,,,,,,Guilford,,,,Guilford Central School,7, ,,,16,13,14,15,17,,,,20,17, , ,,, ,, , ,, , ,119
,,,,,,,Putney,,,,Putney Central School,22, ,,,19,15,19,19,22,,,,16,22,18,12,,, ,, , ,, , ,184
,,,,,,,Vernon,,,,Vernon Elementary School,30, ,,,25,26,23,19,16,,,,24,22, , ,,, ,, , ,, , ,185
,,,,,,Windham Southwest SU,Halifax,,,,Halifax School, , ,,,7,6,6,5,6,,,,6,6,10,4,,, ,, , ,, , ,56
,,,,,,,Whitingham/Wilmington Joint Contract District,,,,Twin Valley Elementary School,33, ,,,36,31,34,35,26,,,,38, , , ,,, ,, , ,, , ,233
,,,,,,,,,,,Twin Valley High School, , ,,, , , , , ,,,, , , , ,,,39,,30,42,,44, ,155
,,,,,,,,,,,Twin Valley Middle School, , ,,, , , , , ,,,, ,35,32,35,,, ,, , ,, , ,102
,,,,,,,,,,,County Total,517, ,,,430,423,423,376,395,,,,425,419,383,354,,,404,,401,397,,358, ,"5,705"
,Windsor County,,,,,Hartford SD,Hartford,,,,Dothan Brook School,43, ,,,43,37,37,35,37,,,,49, , , ,,, ,, , ,, , ,281
,,,,,,,,,,,Hartford High School, , ,,, , , , , ,,,, , , , ,,,148,,138,127,,145,8,566
,,,,,,,,,,,Hartford Memorial Middle School, , ,,, , , , , ,,,, ,113,92,115,,, ,, , ,, , ,320
,,,,,,,,,,,Ottauquechee School,28, ,,,51,38,36,33,34,,,,30, , , ,,, ,, , ,, , ,250
,,,,,,,,,,,White River School,38, ,,,36,28,33,30,35,,,,28, , , ,,, ,, , ,, , ,228
,,,,,,Orange Windsor SU,Royalton,,,,South Royalton Elementary/High School,15, ,,,32,18,22,21,25,,,,24,23,22,21,,,38,,41,28,,32, ,362
,,,,,,,Sharon,,,,Sharon Elementary School,34, ,,,15,15,14,20,22,,,,14,13, , ,,, ,, , ,, , ,147
,,,,,,Sau 70,Norwich,,,,Marion W Cross School,7, ,,,38,51,45,52,47,,,,46,46, , ,,, ,, , ,, , ,332
,,,,,,Springfield SD,Springfield,,,,Elm Hill School,132, ,,,83,99,92, , ,,,, , , , ,,, ,, , ,, , ,406
,,,,,,,,,,,Riverside Middle School, , ,,, , , , , ,,,, ,106,91,92,,, ,, , ,, , ,289
,,,,,,,,,,,Springfield High School, , ,,, , , , , ,,,, , , , ,,,137,,109,104,,104,1,455
,,,,,,,,,,,Union Street School, , ,,, , , ,82,91,,,,90, , , ,,, ,, , ,, , ,263
,,,,,,Two Rivers SU,Black River USD #39 (District),,,,Black River USD #39 (School), , ,,, , , , , ,,,, , ,34,19,,,32,,40,23,,34, ,182
,,,,,,,Cavendish,,,,Cavendish Town Elementary School,19, ,,,14,8,13,11,17,,,,15,15, , ,,, ,, , ,, , ,112
,,,,,,,Chester Andover USD #29 (District),,,,Chester Andover USD #29 (School),47, ,,,28,35,25,30,34,,,,30,32, , ,,, ,, , ,, , ,261
,,,,,,,Green Mountain UHSD #35 (District),,,,Green Mountain UHSD #35 (School), , ,,, , , , , ,,,, , ,61,62,,,55,,57,54,,57, ,346
,,,,,,,Ludlow,,,,Ludlow Elementary School,20, ,,,21,16,15,11,19,,,,12,19, , ,,, ,, , ,, , ,133
,,,,,,Windsor Central SU,Barnard,,,,Barnard Central School,10, ,,,7,8,3,8,9,,,,14,3, , ,,, ,, , ,, , ,62
,,,,,,,Bridgewater,,,,Bridgewater Village School,1, ,,,5,7,5,5,6,,,,5,3, , ,,, ,, , ,, , ,37
,,,,,,,Pomfret,,,,Pomfret School, , ,,,8,4,8,9,10,,,,13,11, , ,,, ,, , ,, , ,63
,,,,,,,Reading,,,,Reading Elementary School,14, ,,,12,9,6,8,5,,,,8,5, , ,,, ,, , ,, , ,67
,,,,,,,Woodstock,,,,Woodstock Elementary School,2, ,,,17,29,26,18,31,,,,23,27, , ,,, ,, , ,, , ,173
,,,,,,,Woodstock UHSD #4,,,,Woodstock Senior UHSD #4, , ,,, , , , , ,,,, , , , ,,,95,,107,81,,93, ,376
,,,,,,,,,,,Woodstock Union Middle School, , ,,, , , , , ,,,, , ,74,62,,, ,, , ,, , ,136
,,,,,,Windsor Northwest SU,Bethel,,,,Bethel Elementary School,27, ,,,33,15,26,19,24,,,,12,21, , ,,, ,, , ,, , ,177
,,,,,,,,,,,Whitcomb Junior/Senior High School, , ,,, , , , , ,,,, , ,27,19,,,25,,21,22,,15, ,129
,,,,,,,Rochester,,,,Rochester School,14, ,,,13,13,11,7,8,,,,9,10,8,8,,,12,,15,15,,12, ,155
,,,,,,,Stockbridge,,,,Stockbridge Central School,4,8,,, ,10,5,6,8,,,,9,4, , ,,, ,, , ,, , ,54
,,,,,,Windsor Southeast SU,Hartland,,,,Hartland Elementary School,7, ,,,34,29,26,44,27,,,,38,34,33,26,,, ,, , ,, , ,298
,,,,,,,Weathersfield,,,,Weathersfield School,6, ,,,20,25,33,25,27,,,,24,29,28,23,,, ,, , ,, , ,240
,,,,,,,West Windsor,,,,Albert Bridge School (West Windsor),1, ,,,14,12,11,8,10,,,,15,14, , ,,, ,, , ,, , ,85
,,,,,,,Windsor,,,,Windsor High School, , ,,, , , , , ,,,, , ,31,37,,,74,,45,48,,42, ,277
,,,,,,,,,,,Windsor State Street School,14, ,,,42,39,35,38,37,,,,34,34, , ,,, ,, , ,, , ,273
,,,,,,,,,,,County Total,483,8,,,566,545,527,520,563,,,,542,562,501,484,,,616,,573,502,,534,9,"7,535"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Note: The enrollment for independent schools including Burr & Burton Academy, Lyndon Institute, St. Johnsbury Academy, and Thetford Academy do not appear in this report.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
